edad;segmento;saldo_total;numero_productos;visitas_app_mes;usa_web;usa_tarjeta_credito;reclamos_6m;satisfaccion_encuesta;tasa_credito_personal;rango_ingresos;region;cerrara_cuenta
60;Estandar;42914.78;4;7;1;1;0;4.6;25.8;Muy Alto;Sierra;0
29;Estandar;36234.17;4;7;1;0;0;1.1;24.49;Medio;Costa;1
57;Estandar;7641.96;1;7;0;1;0;3.7;40.8;Medio;Costa;0
18;Premium;8497.72;1;9;1;1;1;4.2;22.66;Medio;Selva;1
61;Estandar;12667.55;3;7;1;1;0;3.2;44.64;Alto;Sierra;0
61;Preferente;12930.18;1;7;0;1;1;3.7;49.95;Bajo;Sierra;0
72;Preferente;26543.22;2;8;0;1;0;2;22.85;Medio;Sierra;1
54;Premium;6817.67;2;4;1;1;0;2.1;40.57;Bajo;Selva;0
43;Preferente;30822.95;5;4;1;0;0;1.9;46.2;Medio;Costa;0
43;Estandar;44209.88;1;5;1;1;0;3.8;31.42;Medio;Costa;1
41;Preferente;37590.54;1;11;0;1;0;4.6;32.23;Bajo;Sierra;0
29;Estandar;18792.57;4;1;1;0;0;4.8;48.64;Medio;Sierra;0
61;Preferente;46902.56;1;7;0;0;1;2.1;40.81;Alto;Sierra;0
29;Preferente;3556.05;4;9;1;1;1;2.3;38.67;Medio;Sierra;0
57;Preferente;29473.38;5;3;0;1;1;4.2;39.28;Bajo;Costa;0
73;Estandar;5637.85;2;4;1;1;0;1.5;43.9;Muy Alto;Selva;0
60;Estandar;34846.98;2;7;1;1;0;3.5;23.71;Medio;Costa;0
64;Estandar;36206.01;1;8;1;0;1;2.9;22.69;Bajo;Costa;0
21;Preferente;42545.62;3;9;0;0;0;2.2;34.14;Muy Alto;Selva;0
74;Estandar;24877.62;2;5;0;1;0;1.8;28.18;Bajo;Selva;1
59;Estandar;5733.4;1;3;1;1;1;4.4;24.96;Bajo;Sierra;0
32;Preferente;36572.18;2;2;1;1;0;4;24.48;Bajo;Costa;0
27;Estandar;89.07;1;3;1;0;0;4.6;31.01;Medio;Selva;0
46;Estandar;28537.02;3;2;1;1;0;2.7;22.07;Bajo;Costa;0
29;Premium;11720.03;5;9;1;1;0;4.2;32.82;Muy Alto;Costa;0
48;Preferente;33273.74;4;4;1;1;0;4;23.34;Medio;Selva;0
20;Estandar;8105.41;4;5;1;0;1;3.4;33.16;Alto;Sierra;0
38;Estandar;36472.39;5;10;1;1;0;1.4;33.03;Medio;Costa;0
33;Estandar;6171.3;3;10;0;1;1;3.4;21.92;Medio;Selva;0
63;Premium;10355.27;4;5;1;0;3;3.9;40.28;Alto;Selva;0
20;Estandar;39243.04;4;3;1;0;0;4.5;46.01;Bajo;Costa;0
74;Estandar;16399.06;1;6;1;0;0;2.3;19.68;Bajo;Costa;0
54;Estandar;26383.83;4;8;1;1;0;3.5;46.58;Muy Alto;Costa;0
64;Preferente;0;3;5;1;0;0;1.9;41.85;Bajo;Costa;0
50;Estandar;29966.79;3;6;1;0;1;4.7;24.84;Bajo;Costa;0
18;Estandar;29920.95;5;4;1;1;0;4.5;38.08;Muy Alto;Costa;1
60;Estandar;20403.33;4;6;1;0;0;5;39.21;Medio;Costa;0
56;Estandar;28476.22;1;8;1;0;1;3.7;21.22;Medio;Selva;0
73;Preferente;11446.67;2;7;1;1;0;4.4;44.63;Medio;Costa;0
36;Estandar;2944.37;1;12;1;1;1;3;31.19;Alto;Selva;0
42;Preferente;26340.47;2;9;1;1;0;2.8;37.99;Medio;Selva;0
49;Estandar;65562.5;2;6;1;0;0;4.7;36.44;Alto;Costa;0
43;Preferente;37560.4;4;7;1;0;0;2.3;45.59;Muy Alto;Sierra;1
59;Estandar;31389.36;2;3;1;1;0;5;33.58;Medio;Costa;0
62;Preferente;44106.04;5;5;1;0;0;4.8;30.35;Medio;Sierra;0
37;Premium;11108.13;3;5;1;1;0;3;40.09;Muy Alto;Costa;0
20;Preferente;13452.32;3;6;1;1;0;3.9;48.05;Medio;Selva;0
72;Estandar;25223.49;5;5;1;1;0;3;44.15;Bajo;Sierra;0
61;Estandar;0;1;7;0;0;0;3.6;34.69;Bajo;Costa;0
74;Estandar;10177.63;5;3;1;1;2;1.8;38.36;Alto;Costa;0
29;Estandar;38111.34;3;6;0;1;0;4.3;35.49;Bajo;Sierra;0
61;Estandar;53773.39;1;6;0;0;0;1.8;38.05;Alto;Costa;0
42;Estandar;6792.36;2;8;1;1;1;2;39.08;Medio;Costa;0
70;Preferente;13724.56;3;13;1;1;0;3.2;47.87;Bajo;Sierra;0
74;Estandar;4337.48;1;4;0;1;0;4.6;36.57;Alto;Costa;0
34;Preferente;21120.91;3;7;0;1;1;1.3;30.95;Medio;Sierra;0
38;Preferente;28926.54;3;2;0;0;2;2.1;43.59;Medio;Costa;0
34;Estandar;33044.33;1;4;1;1;0;4;35.95;Medio;Sierra;0
70;Estandar;8036.03;2;7;1;1;1;4.3;29.56;Medio;Costa;0
55;Estandar;44203.92;3;6;1;1;0;1.8;30.84;Medio;Costa;0
67;Estandar;12162.73;4;5;1;0;1;3;24.87;Muy Alto;Selva;0
61;Estandar;19758.87;3;6;1;0;2;1.1;34.41;Bajo;Sierra;0
67;Premium;18155.99;5;6;1;1;1;3.1;32.08;Medio;Sierra;0
20;Preferente;0;2;11;0;0;0;3.3;45.12;Bajo;Sierra;1
74;Premium;14312.02;1;11;0;1;1;2;33.48;Bajo;Sierra;0
38;Preferente;24682.87;3;5;0;1;0;2;33.74;Alto;Costa;0
59;Estandar;28503.19;5;6;0;0;1;5;27.43;Medio;Sierra;0
48;Estandar;45245.24;4;5;1;1;0;3.3;31.45;Bajo;Sierra;0
40;Estandar;13777.54;5;6;1;0;0;3.6;29.58;Bajo;Costa;0
68;Estandar;21618.53;2;6;1;0;0;4.7;22.18;Bajo;Sierra;0
36;Estandar;28570.99;1;6;1;1;1;3.3;40.47;Medio;Selva;0
64;Preferente;28737.04;3;10;1;0;1;4.6;47.82;Bajo;Costa;0
52;Estandar;12885.77;5;7;1;1;0;1.6;24.09;Alto;Costa;0
64;Estandar;14760.19;3;7;1;0;0;4.8;28.79;Alto;Sierra;0
47;Premium;21413.41;1;5;0;0;0;3.2;35.64;Alto;Sierra;0
19;Estandar;43514.25;5;4;1;1;0;3;45.64;Bajo;Costa;1
43;Premium;1390.09;3;7;0;1;1;2.8;38;Medio;Costa;0
55;Preferente;4948.71;5;3;0;1;0;2.7;31.92;Alto;Costa;0
61;Preferente;0;1;10;1;1;1;4.5;47;Bajo;Sierra;1
46;Estandar;23431.42;4;3;1;0;0;4.5;35.22;Bajo;Sierra;0
40;Estandar;5171.76;4;6;1;1;1;4.3;31.97;Bajo;Costa;0
73;Preferente;20290.8;1;8;1;1;1;2.7;31.07;Medio;Selva;0
32;Estandar;0;5;6;0;1;1;2.3;23.37;Medio;Costa;1
22;Preferente;29953.78;2;7;1;0;0;4.6;33.03;Medio;Costa;0
23;Estandar;26597.74;1;3;0;1;0;3.6;37.56;Alto;Costa;0
65;Preferente;10507.14;3;4;1;1;0;1.9;44.63;Alto;Costa;0
47;Estandar;11229.65;2;5;1;0;0;3.5;26.94;Medio;Costa;0
36;Estandar;0;5;3;1;1;0;3.2;30.17;Alto;Costa;0
39;Estandar;32882.97;1;8;1;1;2;2.4;37.66;Medio;Selva;1
51;Estandar;10085.3;2;12;1;1;0;4.4;40.35;Medio;Sierra;0
43;Preferente;8106.33;5;9;1;0;0;4.8;38.21;Bajo;Sierra;0
68;Estandar;31682.5;2;12;1;0;0;3;34.49;Muy Alto;Costa;0
47;Estandar;0;2;4;1;1;0;1.2;23.87;Alto;Costa;0
59;Estandar;15102.6;1;3;1;1;0;1.9;29.81;Bajo;Selva;0
32;Estandar;9658.19;1;5;1;0;0;1.5;32.95;Bajo;Sierra;0
34;Estandar;44490.29;3;7;1;0;1;4.1;39.44;Bajo;Selva;0
53;Estandar;12610.75;2;8;1;1;0;1.7;32.77;Alto;Sierra;0
45;Preferente;45119.17;2;5;1;0;1;1.5;31.79;Bajo;Costa;0
51;Premium;35646.02;4;13;1;0;0;2;26.21;Medio;Costa;0
23;Estandar;27637.52;1;8;1;1;1;4.9;42.96;Bajo;Selva;0
65;Estandar;19325.65;4;4;1;0;1;3.8;28.15;Bajo;Sierra;0
67;Estandar;11918.79;2;2;1;0;0;2.5;37.5;Alto;Selva;0
39;Preferente;18923.73;4;9;0;1;0;1.6;45.27;Alto;Costa;0
74;Estandar;7457.28;3;2;1;1;0;3.5;25.45;Bajo;Costa;0
69;Estandar;16438.25;3;5;1;1;0;2.9;31.51;Alto;Costa;0
39;Estandar;1522.13;4;8;0;0;0;4.4;43.97;Alto;Sierra;0
69;Estandar;13971.14;5;6;1;0;1;2.4;28.71;Bajo;Sierra;0
61;Estandar;0;4;9;1;0;0;3.9;29.41;Medio;Sierra;0
66;Estandar;0;3;8;0;1;0;2.4;20.42;Medio;Costa;1
38;Preferente;22340.41;2;4;0;0;1;4.9;30.54;Bajo;Costa;0
24;Preferente;0;4;5;0;0;0;1.6;38.15;Bajo;Costa;0
51;Estandar;152.71;4;7;1;0;0;1.1;33.92;Medio;Costa;0
29;Preferente;37153.59;5;6;1;1;0;2.5;35.64;Medio;Costa;0
23;Premium;16872.45;4;6;0;0;0;3.9;19.76;Bajo;Costa;0
54;Estandar;45415.6;5;11;0;1;0;2.7;26.53;Bajo;Costa;0
32;Estandar;0;5;5;1;0;0;2.6;25.79;Bajo;Costa;0
73;Preferente;0;1;10;1;1;0;3.6;36;Alto;Costa;0
69;Estandar;36592.11;5;4;0;1;0;4.1;39.35;Medio;Costa;0
32;Estandar;36350.64;3;9;0;0;0;2.4;52.62;Bajo;Costa;0
58;Estandar;41224.68;3;8;1;1;1;1.7;33.37;Medio;Costa;0
38;Premium;7083.96;2;9;1;1;1;1.2;37.36;Bajo;Selva;0
27;Estandar;1794.1;2;7;1;1;0;3.3;29.55;Bajo;Sierra;0
66;Estandar;39020.9;1;4;1;1;0;3.2;30.77;Medio;Costa;0
56;Estandar;0;4;9;0;0;0;2.9;10;Medio;Selva;0
18;Estandar;18738.87;1;6;1;1;1;2.4;28.57;Bajo;Sierra;1
63;Estandar;4852.46;5;6;1;1;1;1.6;48.01;Medio;Sierra;0
21;Estandar;4529.47;5;6;1;0;0;4.6;33.93;Bajo;Selva;0
47;Preferente;21988.15;5;6;1;0;1;3;37.95;Medio;Costa;0
74;Estandar;14370.97;2;2;1;1;1;4.7;35.88;Medio;Costa;0
57;Preferente;22911.67;2;5;1;1;0;2.4;31.3;Medio;Selva;0
27;Preferente;0;5;7;0;1;0;4;29.15;Alto;Costa;0
21;Estandar;37849.88;5;12;0;1;1;1.9;39.04;Alto;Costa;0
72;Estandar;37765.36;4;7;1;0;0;2.8;49.4;Medio;Sierra;0
49;Premium;6721.23;4;7;1;0;0;3.3;48.42;Medio;Sierra;0
60;Estandar;50949.55;2;6;0;1;1;1.9;44.67;Medio;Sierra;1
66;Preferente;0;2;6;1;1;0;3.7;10.18;Medio;Selva;0
74;Estandar;40464.18;1;5;0;0;1;3.9;16.66;Medio;Costa;0
28;Estandar;7852.54;5;7;1;1;0;3.8;42.29;Bajo;Costa;0
43;Preferente;0;1;3;0;0;1;3.4;39.25;Medio;Selva;0
59;Estandar;4612.79;4;5;0;1;0;5;34.21;Muy Alto;Sierra;0
51;Estandar;14297.81;1;3;1;1;0;1.4;41.01;Medio;Costa;0
70;Premium;19903.13;4;9;1;1;0;3.4;41.11;Medio;Costa;0
57;Estandar;19502.65;5;7;1;1;0;3.9;36.46;Alto;Costa;1
59;Premium;0;4;4;0;0;0;1.6;49.61;Medio;Selva;0
52;Estandar;34476.09;1;7;1;1;0;4.6;39.81;Bajo;Costa;0
67;Estandar;16135.52;1;10;0;1;0;1.4;42.28;Medio;Selva;1
41;Estandar;5083.91;4;4;0;0;0;1.9;31.43;Medio;Sierra;1
41;Estandar;13069.7;2;4;1;0;1;3.5;43.56;Alto;Costa;0
37;Preferente;29586.18;5;2;1;0;1;4;37.11;Muy Alto;Costa;1
36;Estandar;44880.69;2;4;1;0;0;1.2;40.29;Medio;Costa;0
41;Estandar;13244.21;1;9;1;1;1;4.4;49.3;Alto;Selva;0
25;Preferente;40916.87;4;7;1;1;0;4.6;38.95;Bajo;Costa;0
58;Preferente;34947.24;2;8;1;1;1;1.1;27.93;Medio;Costa;0
68;Estandar;17883.92;4;5;0;0;0;4.3;22.18;Medio;Costa;0
66;Estandar;30147.73;4;5;1;1;1;3.7;23.02;Muy Alto;Selva;0
51;Estandar;2888.46;5;7;1;0;1;4.4;54.42;Medio;Costa;0
23;Estandar;20801.18;2;9;0;1;0;1.5;37.11;Alto;Costa;0
70;Preferente;15003.5;1;10;0;1;1;2.3;49.25;Bajo;Selva;0
64;Premium;895.81;4;1;1;1;0;2.7;25.04;Bajo;Selva;0
47;Estandar;0;4;2;1;1;2;1.9;30.22;Bajo;Costa;0
56;Estandar;7615.86;3;3;0;1;0;4.5;14.48;Medio;Sierra;0
31;Preferente;46046.79;2;5;0;1;1;1.9;34.93;Bajo;Costa;0
56;Estandar;6949.44;4;12;1;0;1;3.3;36.4;Medio;Sierra;0
74;Estandar;24483.46;5;6;1;0;0;1.9;56.12;Alto;Costa;0
72;Premium;35544.56;5;2;1;1;0;4.2;40.69;Alto;Costa;0
59;Estandar;42977.29;1;4;1;1;2;3.1;31.13;Medio;Sierra;1
23;Estandar;18855.73;1;2;1;1;0;3.2;40.39;Bajo;Sierra;1
36;Preferente;3649.38;5;6;0;0;1;3.5;45.77;Medio;Costa;0
65;Preferente;12574.89;3;2;1;0;0;1.3;22.51;Alto;Sierra;0
26;Preferente;34799.64;5;14;1;0;0;2.8;26.4;Bajo;Costa;0
65;Estandar;11303.61;1;3;1;1;2;2.3;36.89;Medio;Costa;0
36;Estandar;34870.06;4;6;0;1;2;1.4;48.81;Medio;Sierra;0
67;Preferente;7536.27;3;2;0;0;2;4.5;36.55;Medio;Costa;0
29;Estandar;19481.15;3;7;1;0;1;2.2;34.37;Alto;Selva;0
56;Estandar;40730.84;5;5;1;1;0;4;36.44;Alto;Costa;0
70;Estandar;12445.36;4;11;0;0;0;2.2;32.81;Bajo;Sierra;0
73;Estandar;12829.87;2;4;1;0;1;1.5;40.58;Bajo;Costa;1
42;Preferente;19036.81;1;4;0;0;0;2.3;33.09;Muy Alto;Sierra;0
19;Estandar;37167.73;3;6;1;0;1;4.9;29.94;Bajo;Costa;0
24;Estandar;17684.31;2;7;0;1;0;1.4;37.28;Bajo;Costa;0
70;Estandar;17833.26;3;7;1;1;0;3.1;41.39;Bajo;Costa;0
21;Estandar;40127.18;3;4;0;0;0;3.1;30.54;Medio;Costa;0
55;Preferente;32590.44;5;8;1;1;0;2.8;46.51;Bajo;Selva;0
70;Estandar;53261.65;2;7;1;1;1;3.8;45.02;Muy Alto;Sierra;0
63;Preferente;13661.9;1;5;0;1;0;4.2;36.56;Medio;Costa;0
47;Estandar;21336.73;4;3;0;1;0;3.9;32.72;Muy Alto;Selva;0
70;Premium;14522.08;3;6;1;1;0;3;42.86;Bajo;Costa;0
35;Estandar;8868.92;1;5;1;0;1;1.8;36.85;Alto;Sierra;0
37;Estandar;21807.31;2;4;1;0;0;3.5;34.54;Medio;Sierra;0
63;Estandar;37696.13;4;5;1;0;2;2.8;43.3;Medio;Costa;0
40;Preferente;34690.39;5;6;1;1;1;3.3;29.27;Alto;Costa;0
55;Estandar;7867.13;1;8;1;1;0;3.1;40.93;Bajo;Sierra;0
32;Premium;19746.56;1;4;1;1;0;2.6;39.72;Alto;Sierra;0
68;Preferente;0;5;7;1;1;1;3.5;36.89;Bajo;Costa;0
72;Estandar;23919.31;4;6;1;1;0;4.1;34.51;Alto;Sierra;0
68;Estandar;5897.11;3;9;1;1;0;1.7;32.55;Bajo;Sierra;0
66;Preferente;27135.85;1;7;0;0;1;2.4;23.43;Medio;Sierra;1
47;Estandar;27553.39;2;4;1;1;0;2.5;20.82;Medio;Costa;1
38;Preferente;10685.8;3;2;1;0;0;4;45.42;Bajo;Costa;0
61;Preferente;10359.9;4;6;1;1;0;4.3;31.01;Alto;Costa;0
42;Estandar;3933.42;1;5;0;1;1;4.3;23.17;Bajo;Sierra;0
35;Estandar;17037.03;4;12;1;0;0;1;31.21;Alto;Costa;0
74;Estandar;14459.63;3;8;0;0;0;2.7;44.66;Bajo;Costa;0
63;Estandar;19841.04;5;7;0;0;0;3.7;29.71;Bajo;Selva;1
56;Preferente;28603.02;5;5;1;1;1;1.8;34.63;Medio;Costa;0
33;Premium;46032.13;1;9;1;1;0;3;41.31;Alto;Costa;0
69;Estandar;42715.76;1;7;0;1;0;3.6;23.61;Bajo;Sierra;1
46;Estandar;134.21;4;4;0;1;1;2.7;42.54;Medio;Sierra;0
24;Preferente;11282.09;3;5;1;0;0;1.6;34.54;Bajo;Costa;0
30;Premium;1468.33;5;10;1;1;1;3.5;48.43;Bajo;Costa;0
56;Estandar;16276.78;1;8;0;0;0;1.8;33.8;Medio;Costa;0
53;Estandar;22201.64;4;1;1;1;1;1.1;47.56;Bajo;Selva;1
56;Estandar;11963.59;1;5;0;1;2;2;30.59;Medio;Sierra;1
52;Estandar;0;3;3;1;1;1;4.2;31.7;Muy Alto;Sierra;1
22;Estandar;13380.06;1;4;1;1;0;4.6;39.69;Muy Alto;Sierra;0
61;Preferente;14413.62;4;5;0;1;0;3.8;37.28;Alto;Costa;0
34;Estandar;31964.56;4;8;1;1;0;2.4;48.77;Medio;Sierra;1
66;Premium;38311.21;3;4;1;1;2;2.5;24.28;Bajo;Sierra;0
55;Estandar;32690.19;2;11;1;1;2;2;27.2;Alto;Sierra;0
43;Estandar;10652.19;1;7;1;1;0;5;53.92;Alto;Costa;1
46;Estandar;24523.94;1;4;1;1;1;4.3;31.99;Bajo;Costa;0
28;Estandar;23355.04;5;3;1;0;1;4.3;37.85;Medio;Sierra;0
49;Preferente;26367.11;5;6;1;1;0;1.6;64.05;Muy Alto;Costa;0
44;Premium;6014.84;2;6;0;1;0;5;13.22;Bajo;Costa;0
61;Estandar;23864.45;3;7;1;0;0;3.1;45.1;Bajo;Sierra;0
48;Estandar;28320.82;4;9;1;0;0;4.7;32.84;Medio;Sierra;0
66;Estandar;19905.33;1;4;0;1;0;1.8;21.68;Medio;Sierra;0
51;Preferente;11666.89;2;9;1;1;1;1.2;36.13;Bajo;Selva;1
25;Preferente;22310.67;2;6;1;1;0;4.5;22.67;Bajo;Costa;0
71;Preferente;20858.44;3;6;0;0;1;4.6;31.96;Medio;Sierra;0
44;Estandar;17433.63;5;7;0;1;0;3.8;31.35;Medio;Sierra;0
72;Estandar;15156.6;4;3;0;1;1;2.7;34.47;Medio;Costa;0
30;Premium;38546.06;3;7;0;1;3;3.3;32.1;Bajo;Costa;0
62;Estandar;79.63;4;5;1;1;2;4.8;29.44;Medio;Costa;0
65;Estandar;35654.43;3;6;0;1;1;4.1;46.76;Medio;Costa;0
67;Estandar;34670.35;5;7;0;0;0;1;34.96;Medio;Selva;0
70;Estandar;16663.53;5;6;0;0;1;3.6;37.52;Bajo;Sierra;0
37;Estandar;20286.47;5;12;1;1;0;3.7;32.13;Alto;Costa;0
18;Estandar;13296.28;3;8;1;1;0;4.8;38.45;Alto;Sierra;0
30;Preferente;27859.69;5;4;1;0;1;3.7;48.04;Medio;Costa;0
20;Estandar;42990.39;5;7;1;1;0;1.5;44.83;Bajo;Costa;0
39;Preferente;22472.57;3;5;0;0;1;2.2;35.64;Medio;Costa;1
53;Preferente;28353;1;8;0;1;1;4.7;35.41;Medio;Sierra;0
66;Estandar;24780.28;4;8;0;1;0;1.8;44.21;Bajo;Costa;0
20;Estandar;10473.57;1;10;1;0;1;3.9;36.89;Medio;Sierra;0
48;Preferente;1668.52;5;2;1;1;0;2.8;44.03;Medio;Selva;0
28;Estandar;25449.92;5;8;1;1;0;4.3;43.31;Alto;Sierra;0
21;Estandar;0;1;7;1;1;0;2.8;33.63;Muy Alto;Costa;0
36;Estandar;0;4;7;1;1;0;1.5;45.18;Alto;Costa;0
37;Preferente;21328.32;4;5;0;1;0;2.8;29.75;Medio;Sierra;0
34;Estandar;33.06;1;5;1;1;1;1.7;34.88;Medio;Selva;0
19;Estandar;22359.14;1;8;0;1;0;4.7;44.74;Alto;Costa;0
48;Estandar;66317.03;4;4;1;1;0;3.8;33.99;Medio;Sierra;0
60;Preferente;0;2;4;1;0;0;3.7;32.22;Bajo;Costa;0
52;Preferente;20420.57;1;10;0;1;0;4.1;32.98;Muy Alto;Sierra;0
39;Estandar;15878.03;2;6;0;0;0;4.3;24.93;Bajo;Costa;1
52;Premium;30878.24;2;5;0;0;0;1.9;24.85;Medio;Costa;0
40;Estandar;39077.44;3;8;1;1;0;4.6;35.08;Alto;Costa;0
24;Estandar;1652.8;4;5;1;1;1;4.2;29.11;Bajo;Costa;1
35;Estandar;16680.3;5;10;1;1;1;2.6;41;Bajo;Costa;0
69;Premium;18759.3;3;6;0;0;0;2.2;41.85;Bajo;Costa;0
32;Premium;26652.38;1;5;1;1;0;3.7;36.96;Medio;Costa;0
33;Estandar;53558.8;4;6;1;0;1;1.3;21.13;Bajo;Costa;0
47;Preferente;13167.24;2;2;1;1;0;2.2;35.7;Bajo;Costa;0
33;Premium;0;3;7;1;1;0;4;40.49;Medio;Costa;0
31;Estandar;38796.81;3;6;1;0;1;2.7;37.23;Bajo;Costa;0
47;Estandar;28827.52;5;12;1;1;1;4.9;43.55;Muy Alto;Costa;1
68;Premium;35613.76;3;4;0;1;1;3.7;33.04;Medio;Costa;0
58;Preferente;10428.66;2;5;0;1;1;3.5;25.41;Muy Alto;Sierra;0
50;Preferente;14603.93;3;4;1;1;1;3.1;39.15;Medio;Costa;0
27;Premium;42214.18;5;4;1;1;1;4.3;26.59;Bajo;Costa;0
64;Estandar;32879.08;1;5;1;0;0;2.7;37.8;Medio;Selva;0
35;Estandar;2371.68;3;2;1;1;1;4.5;30.77;Medio;Costa;0
26;Estandar;0;4;5;0;0;0;1.3;36.98;Medio;Costa;0
54;Estandar;32188.24;1;7;1;1;0;4.1;29.21;Medio;Costa;1
64;Preferente;24008;3;8;1;1;0;2.5;29.81;Muy Alto;Selva;0
54;Estandar;16021.54;1;9;1;1;1;2.5;41.41;Muy Alto;Costa;1
73;Estandar;30059.06;1;5;1;1;0;1.7;49.25;Medio;Costa;0
45;Preferente;16802.93;5;8;1;0;0;2;28.6;Medio;Costa;0
68;Estandar;21548.55;4;10;1;1;1;2.4;50.13;Medio;Sierra;0
64;Preferente;46344.8;4;13;1;1;0;1.1;37.09;Medio;Costa;0
22;Premium;27617.58;1;6;1;0;0;4.2;20.79;Bajo;Costa;0
53;Estandar;14996.55;3;9;0;1;0;3;33.66;Bajo;Sierra;0
53;Preferente;16066.21;4;3;1;1;1;5;37.26;Muy Alto;Sierra;0
43;Estandar;0;1;3;0;0;1;3.5;35.54;Muy Alto;Sierra;0
19;Premium;0;4;8;1;1;0;4.8;44.61;Bajo;Selva;0
46;Estandar;24694.29;5;2;1;1;0;2;24.94;Bajo;Costa;0
64;Preferente;35793.14;5;4;0;0;1;3.3;33.21;Medio;Costa;0
26;Premium;17538.61;3;5;1;1;1;1.9;41.49;Bajo;Selva;1
50;Estandar;20205.09;5;5;1;1;0;4.3;25.92;Medio;Sierra;0
64;Estandar;0;2;8;1;0;0;4.4;31.75;Bajo;Sierra;0
70;Preferente;2107.36;1;9;1;1;1;2;28.13;Alto;Sierra;0
20;Estandar;36883.57;4;7;1;0;0;2.3;34.27;Medio;Costa;0
42;Estandar;16195.8;4;3;1;0;1;2;53.54;Alto;Selva;0
54;Estandar;3054.39;2;7;1;1;0;3.2;38.89;Bajo;Sierra;1
70;Estandar;25452.26;1;7;1;0;0;4.8;43.31;Medio;Selva;1
38;Estandar;25101.35;4;3;1;0;1;2.2;22.36;Muy Alto;Costa;0
52;Premium;44439.25;2;2;1;0;0;3;42.85;Bajo;Sierra;0
48;Estandar;48904.45;5;9;0;1;0;1.4;32.58;Bajo;Sierra;1
55;Estandar;0;3;8;0;1;0;1;35.01;Medio;Selva;0
52;Preferente;2035.58;3;6;1;1;0;1.6;35.46;Alto;Selva;0
38;Estandar;28124.99;3;4;1;1;0;4.8;38.58;Bajo;Sierra;0
64;Premium;0;4;6;0;0;0;2.7;45.08;Alto;Costa;0
25;Preferente;8605.52;1;4;1;1;1;1.4;21.1;Alto;Sierra;0
69;Estandar;0;4;5;1;0;0;2.2;18.59;Bajo;Costa;0
23;Preferente;47294.74;3;5;1;1;0;3.9;43.43;Muy Alto;Selva;0
42;Estandar;32498.67;1;4;0;1;0;2.4;30.73;Alto;Costa;1
42;Estandar;15305.65;1;6;1;1;0;3.6;35.52;Alto;Sierra;0
53;Preferente;32739.92;4;11;1;0;0;4.4;32.16;Alto;Sierra;0
51;Premium;18642.81;2;12;0;0;4;1.7;10;Medio;Costa;1
18;Preferente;16680.62;3;7;1;1;0;1.8;34.73;Bajo;Costa;1
71;Estandar;1041.98;2;6;1;0;1;2.1;24.39;Bajo;Costa;0
37;Estandar;6308.48;1;2;1;1;3;2.1;25.03;Alto;Costa;0
32;Preferente;22413.18;2;6;1;1;1;1.5;39.31;Alto;Costa;0
30;Estandar;28601.73;1;5;1;1;1;2.6;31.03;Bajo;Selva;1
23;Estandar;28939.03;3;8;1;0;0;4.4;29.54;Alto;Sierra;0
46;Estandar;21020.76;4;4;0;0;1;3.6;25.89;Bajo;Costa;0
50;Estandar;0;3;4;1;1;0;3.7;41.06;Medio;Costa;0
20;Preferente;27769.54;3;9;1;0;0;3.3;33.05;Bajo;Costa;0
41;Preferente;15599.63;3;3;1;1;1;3.2;21.13;Medio;Costa;0
26;Estandar;32015.31;1;7;1;0;3;2;38.14;Medio;Costa;0
46;Preferente;185.92;2;5;1;1;0;1.2;34.16;Medio;Costa;1
34;Estandar;21914.99;2;5;0;0;0;3.6;35.5;Medio;Costa;0
24;Estandar;45203.74;3;6;1;1;0;1.8;33.44;Bajo;Costa;0
20;Preferente;21886.88;4;2;1;1;0;3.8;37.54;Alto;Selva;0
43;Preferente;24937.54;4;6;1;1;0;3.3;32.65;Medio;Sierra;0
43;Estandar;40276.66;2;7;1;0;0;3.7;25.43;Bajo;Costa;0
74;Estandar;42124.64;2;6;1;1;1;2;50.66;Bajo;Costa;1
72;Preferente;30589.83;1;4;0;1;1;1.3;35.29;Alto;Costa;0
35;Estandar;7099.19;4;9;1;1;0;3;28.66;Muy Alto;Sierra;0
64;Preferente;32022.79;5;7;0;0;1;1.6;41.57;Medio;Costa;0
41;Estandar;21404.68;5;2;0;1;0;2.1;36.24;Muy Alto;Costa;0
19;Preferente;13348.26;2;10;1;1;2;1;47.88;Medio;Costa;1
31;Estandar;0;1;6;1;1;0;2.1;26.71;Bajo;Selva;1
66;Premium;17120.49;3;6;1;0;0;4;44.1;Medio;Sierra;0
68;Premium;24810.06;2;6;0;1;0;1.3;42.82;Medio;Costa;0
29;Estandar;0;5;4;1;1;0;1.2;36.03;Medio;Costa;0
57;Estandar;27415.93;3;5;1;0;0;3.2;34.91;Alto;Sierra;0
28;Estandar;22431.65;5;7;1;1;0;3.2;35.41;Alto;Sierra;0
51;Estandar;13696.95;4;9;0;0;0;1.1;26.08;Medio;Sierra;1
61;Preferente;23773.67;3;5;0;1;2;1.5;26.5;Medio;Costa;0
68;Estandar;34737.31;5;8;0;0;1;4.6;22.41;Alto;Costa;0
45;Preferente;15262.47;5;8;1;0;0;4.9;28.61;Muy Alto;Costa;0
64;Estandar;25812.92;4;7;1;0;0;2.6;28.51;Bajo;Costa;0
36;Estandar;4655.46;5;13;1;1;0;2.7;26.32;Bajo;Sierra;0
66;Estandar;18650.13;1;8;0;1;0;4.5;39.86;Medio;Costa;0
